subjID	group	trial	choice	rt	gain	loss
20	hc	0	2	0	0	0
20	hc	1	3	0	1	0
20	hc	2	2	0	0	0
20	hc	3	3	0	0	0
20	hc	4	2	0	0	0
20	hc	5	1	0	1	-1
20	hc	6	3	0	0	0
20	hc	7	2	0	0	0
20	hc	8	2	0	0	0
20	hc	9	1	0	0	0
20	hc	10	3	0	0	0
20	hc	11	2	0	0	0
20	hc	12	1	0	0	0
20	hc	13	3	0	0	-1
20	hc	14	2	0	0	0
20	hc	15	1	0	1	0
20	hc	16	1	0	1	0
20	hc	17	2	0	0	0
20	hc	18	1	0	0	0
20	hc	19	2	0	0	0
20	hc	20	1	0	0	0
20	hc	21	1	0	0	0
20	hc	22	1	0	0	0
20	hc	23	1	0	0	0
20	hc	24	3	0	0	0
20	hc	25	2	0	1	0
20	hc	26	2	0	1	-1
20	hc	27	1	0	0	0
20	hc	28	1	0	0	0
20	hc	29	3	0	0	-1
20	hc	30	1	0	0	0
20	hc	31	3	0	0	0
20	hc	32	2	0	1	0
20	hc	33	2	0	0	0
20	hc	34	1	0	0	0
20	hc	35	1	0	0	0
20	hc	36	1	0	0	0
20	hc	37	3	0	0	0
20	hc	38	2	0	0	0
20	hc	39	1	0	0	0
20	hc	40	3	0	0	-1
20	hc	41	1	0	1	0
20	hc	42	2	0	0	0
20	hc	43	1	0	0	-1
20	hc	44	3	0	0	0
20	hc	45	3	0	0	0
20	hc	46	2	0	1	0
20	hc	47	1	0	0	0
20	hc	48	2	0	1	-1
20	hc	49	3	0	0	0
20	hc	50	1	0	0	-1
20	hc	51	2	0	0	0
20	hc	52	3	0	0	0
20	hc	53	2	0	0	-1
20	hc	54	1	0	0	0
20	hc	55	2	0	0	-1
20	hc	56	1	0	0	0
20	hc	57	3	0	0	0
20	hc	58	1	0	0	0
20	hc	59	1	0	0	0
20	hc	60	2	0	0	0
20	hc	61	3	0	0	0
20	hc	62	2	0	0	0
20	hc	63	2	0	1	0
20	hc	64	2	0	0	0
20	hc	65	2	0	1	0
20	hc	66	2	0	0	-1
20	hc	67	1	0	0	0
20	hc	68	3	0	0	0
20	hc	69	1	0	0	-1
20	hc	70	2	0	0	-1
20	hc	71	3	0	0	0
20	hc	72	3	0	1	0
20	hc	73	3	0	0	0
20	hc	74	3	0	0	0
20	hc	75	3	0	0	0
20	hc	76	2	0	0	0
20	hc	77	1	0	0	0
20	hc	78	3	0	1	0
20	hc	79	3	0	0	0
20	hc	80	2	0	0	-1
20	hc	81	3	0	1	0
20	hc	82	3	0	0	0
20	hc	83	2	0	0	0
20	hc	84	3	0	0	0
20	hc	85	2	0	0	0
20	hc	86	1	0	0	0
20	hc	87	2	0	0	0
20	hc	88	2	0	0	0
20	hc	89	1	0	1	0
20	hc	90	2	0	1	0
20	hc	91	2	0	0	0
20	hc	92	1	0	1	0
20	hc	93	1	0	0	0
20	hc	94	1	0	1	0
20	hc	95	3	0	0	0
20	hc	96	1	0	1	0
20	hc	97	2	0	1	0
20	hc	98	3	0	0	0
20	hc	99	2	0	0	0
20	hc	100	1	0	1	-1
20	hc	101	2	0	0	0
20	hc	102	2	0	0	0
20	hc	103	3	0	0	0
20	hc	104	2	0	0	0
20	hc	105	2	0	0	0
20	hc	106	3	0	1	0
20	hc	107	2	0	0	0
20	hc	108	3	0	0	0
20	hc	109	1	0	1	0
20	hc	110	3	0	0	0
20	hc	111	1	0	0	-1
20	hc	112	3	0	0	0
20	hc	113	2	0	0	0
20	hc	114	1	0	0	0
20	hc	115	3	0	0	0
20	hc	116	1	0	0	0
20	hc	117	3	0	0	0
20	hc	118	1	0	1	-1
20	hc	119	2	0	0	0
20	hc	120	3	0	0	0
20	hc	121	1	0	0	0
20	hc	122	1	0	0	0
20	hc	123	1	0	0	0
20	hc	124	2	0	0	0
20	hc	125	3	0	1	0
20	hc	126	2	0	0	-1
20	hc	127	1	0	0	0
20	hc	128	1	0	0	-1
20	hc	129	2	0	0	-1
20	hc	130	3	0	1	0
20	hc	131	3	0	0	0
20	hc	132	3	0	0	0
20	hc	133	1	0	0	0
20	hc	134	3	0	1	0
20	hc	135	2	0	0	0
20	hc	136	3	0	0	0
20	hc	137	1	0	0	0
20	hc	138	3	0	0	0
20	hc	139	2	0	1	0
20	hc	140	1	0	0	0
20	hc	141	1	0	1	0
20	hc	142	1	0	0	0
20	hc	143	3	0	0	-1
20	hc	144	1	0	0	0
20	hc	145	1	0	0	0
20	hc	146	3	0	0	0
20	hc	147	1	0	0	0
20	hc	148	2	0	0	-1
20	hc	149	1	0	0	0
20	hc	150	1	0	1	0
20	hc	151	1	0	0	0
20	hc	152	2	0	1	0
20	hc	153	3	0	0	0
20	hc	154	2	0	0	-1
20	hc	155	3	0	0	0
20	hc	156	3	0	0	0
20	hc	157	2	0	0	0
20	hc	158	1	0	0	0
20	hc	159	1	0	0	0
20	hc	160	3	0	0	0
20	hc	161	1	0	0	0
20	hc	162	1	0	0	0
20	hc	163	3	0	1	0
20	hc	164	1	0	0	0
20	hc	165	3	0	0	-1
20	hc	166	2	0	1	0
20	hc	167	2	0	0	0
20	hc	168	3	0	0	0
20	hc	169	1	0	0	0
20	hc	170	1	0	0	0
20	hc	171	2	0	0	0
20	hc	172	2	0	0	0
20	hc	173	2	0	1	0
20	hc	174	2	0	0	0
20	hc	175	1	0	0	0
20	hc	176	3	0	1	-1
20	hc	177	1	0	0	-1
20	hc	178	3	0	1	0
20	hc	179	3	0	0	0
20	hc	180	2	0	0	-1
20	hc	181	3	0	0	-1
20	hc	182	1	0	0	0
20	hc	183	2	0	0	0
20	hc	184	3	0	1	-1
20	hc	185	2	0	1	-1
20	hc	186	3	0	0	0
20	hc	187	1	0	0	0
20	hc	188	3	0	0	0
20	hc	189	3	0	0	0
20	hc	190	3	0	1	0
20	hc	191	3	0	1	0
20	hc	192	2	0	0	-1
20	hc	193	3	0	1	0
20	hc	194	3	0	1	0
20	hc	195	2	0	0	0
20	hc	196	3	0	1	-1
20	hc	197	1	0	0	0
20	hc	198	1	0	0	0
20	hc	199	1	0	0	0
20	hc	200	2	0	0	0
20	hc	201	2	0	0	0
20	hc	202	2	0	0	0
20	hc	203	3	0	0	0
20	hc	204	2	0	0	0
20	hc	205	3	0	1	0
20	hc	206	3	0	0	0
20	hc	207	3	0	0	0
20	hc	208	3	0	1	0
20	hc	209	1	0	0	-1
20	hc	210	3	0	0	0
20	hc	211	3	0	0	0
20	hc	212	2	0	0	0
20	hc	213	2	0	0	-1
20	hc	214	3	0	1	0
20	hc	215	3	0	0	0
20	hc	216	2	0	0	0
20	hc	217	1	0	1	0
20	hc	218	3	0	0	0
20	hc	219	1	0	0	0
20	hc	220	2	0	0	-1
20	hc	221	3	0	0	0
20	hc	222	1	0	0	-1
20	hc	223	3	0	0	0
20	hc	224	1	0	0	-1
20	hc	225	3	0	0	0
20	hc	226	3	0	0	-1
20	hc	227	2	0	1	-1
20	hc	228	2	0	0	0
20	hc	229	1	0	0	0
20	hc	230	3	0	0	0
20	hc	231	3	0	0	-1
20	hc	232	2	0	1	0
20	hc	233	1	0	0	-1
20	hc	234	2	0	0	0
20	hc	235	3	0	0	0
20	hc	236	3	0	1	0
20	hc	237	3	0	0	-1
20	hc	238	2	0	0	0
20	hc	239	1	0	0	0
21	hc	0	3	0	0	0
21	hc	1	2	0	0	0
21	hc	2	2	0	0	0
21	hc	3	1	0	0	-1
21	hc	4	2	0	0	0
21	hc	5	3	0	0	0
21	hc	6	2	0	0	-1
21	hc	7	3	0	0	0
21	hc	8	1	0	1	-1
21	hc	9	3	0	0	0
21	hc	10	3	0	0	0
21	hc	11	3	0	0	0
21	hc	12	1	0	0	0
21	hc	13	3	0	0	0
21	hc	14	2	0	0	0
21	hc	15	1	0	0	0
21	hc	16	1	0	0	0
21	hc	17	1	0	0	0
21	hc	18	2	0	0	0
21	hc	19	1	0	1	0
21	hc	20	2	0	0	0
21	hc	21	3	0	0	-1
21	hc	22	2	0	0	0
21	hc	23	2	0	0	0
21	hc	24	2	0	0	0
21	hc	25	3	0	0	0
21	hc	26	3	0	1	-1
21	hc	27	1	0	1	0
21	hc	28	1	0	0	0
21	hc	29	1	0	0	0
21	hc	30	2	0	0	0
21	hc	31	1	0	0	0
21	hc	32	3	0	0	-1
21	hc	33	2	0	0	0
21	hc	34	2	0	0	0
21	hc	35	1	0	0	0
21	hc	36	2	0	1	0
21	hc	37	2	0	0	0
21	hc	38	2	0	1	0
21	hc	39	2	0	1	0
21	hc	40	3	0	1	0
21	hc	41	1	0	0	0
21	hc	42	2	0	0	-1
21	hc	43	1	0	0	0
21	hc	44	1	0	0	0
21	hc	45	3	0	0	0
21	hc	46	3	0	0	0
21	hc	47	1	0	0	0
21	hc	48	2	0	1	0
21	hc	49	2	0	0	0
21	hc	50	2	0	0	-1
21	hc	51	1	0	0	0
21	hc	52	3	0	0	0
21	hc	53	2	0	0	0
21	hc	54	2	0	0	0
21	hc	55	3	0	1	0
21	hc	56	1	0	0	0
21	hc	57	2	0	1	-1
21	hc	58	2	0	0	-1
21	hc	59	1	0	0	-1
21	hc	60	3	0	1	0
21	hc	61	3	0	1	0
21	hc	62	3	0	0	0
21	hc	63	2	0	0	0
21	hc	64	1	0	0	0
21	hc	65	3	0	1	0
21	hc	66	1	0	0	0
21	hc	67	3	0	1	-1
21	hc	68	2	0	0	0
21	hc	69	1	0	0	0
21	hc	70	1	0	1	0
21	hc	71	1	0	0	-1
21	hc	72	3	0	0	0
21	hc	73	1	0	0	-1
21	hc	74	2	0	0	0
21	hc	75	3	0	0	0
21	hc	76	1	0	0	0
21	hc	77	1	0	0	0
21	hc	78	2	0	0	0
21	hc	79	3	0	0	-1
21	hc	80	1	0	0	0
21	hc	81	1	0	0	0
21	hc	82	3	0	0	0
21	hc	83	2	0	0	0
21	hc	84	2	0	0	0
21	hc	85	1	0	0	0
21	hc	86	2	0	1	0
21	hc	87	2	0	0	0
21	hc	88	1	0	0	0
21	hc	89	2	0	0	0
21	hc	90	2	0	0	0
21	hc	91	1	0	1	0
21	hc	92	1	0	0	0
21	hc	93	2	0	1	0
21	hc	94	2	0	0	-1
21	hc	95	1	0	0	0
21	hc	96	3	0	0	-1
21	hc	97	2	0	0	0
21	hc	98	3	0	0	0
21	hc	99	2	0	0	0
21	hc	100	3	0	0	0
21	hc	101	1	0	0	0
21	hc	102	2	0	1	0
21	hc	103	2	0	0	0
21	hc	104	1	0	0	0
21	hc	105	2	0	0	0
21	hc	106	1	0	1	0
21	hc	107	1	0	0	0
21	hc	108	2	0	0	-1
21	hc	109	1	0	0	0
21	hc	110	1	0	1	0
21	hc	111	3	0	0	0
21	hc	112	1	0	0	0
21	hc	113	3	0	0	0
21	hc	114	3	0	0	-1
21	hc	115	2	0	0	0
21	hc	116	1	0	0	0
21	hc	117	3	0	0	-1
21	hc	118	2	0	0	0
21	hc	119	1	0	0	0
21	hc	120	2	0	0	0
21	hc	121	3	0	1	-1
21	hc	122	1	0	0	0
21	hc	123	3	0	1	-1
21	hc	124	1	0	0	0
21	hc	125	1	0	0	-1
21	hc	126	2	0	0	-1
21	hc	127	3	0	1	0
21	hc	128	3	0	1	0
21	hc	129	2	0	1	0
21	hc	130	3	0	0	0
21	hc	131	2	0	0	0
21	hc	132	1	0	0	0
21	hc	133	1	0	0	-1
21	hc	134	2	0	0	0
21	hc	135	2	0	0	0
21	hc	136	3	0	0	0
21	hc	137	1	0	0	-1
21	hc	138	2	0	0	0
21	hc	139	1	0	0	-1
21	hc	140	2	0	0	0
21	hc	141	2	0	0	0
21	hc	142	1	0	0	0
21	hc	143	2	0	0	-1
21	hc	144	1	0	0	-1
21	hc	145	3	0	0	0
21	hc	146	3	0	0	0
21	hc	147	3	0	0	0
21	hc	148	3	0	1	-1
21	hc	149	1	0	0	0
21	hc	150	2	0	1	0
21	hc	151	2	0	1	0
21	hc	152	1	0	1	0
21	hc	153	1	0	1	0
21	hc	154	2	0	0	0
21	hc	155	2	0	1	0
21	hc	156	1	0	1	0
21	hc	157	2	0	0	0
21	hc	158	1	0	0	0
21	hc	159	1	0	0	-1
21	hc	160	2	0	0	-1
21	hc	161	3	0	0	-1
21	hc	162	2	0	0	0
21	hc	163	3	0	1	0
21	hc	164	3	0	0	-1
21	hc	165	1	0	1	0
21	hc	166	1	0	0	0
21	hc	167	2	0	0	-1
21	hc	168	1	0	0	0
21	hc	169	1	0	0	0
21	hc	170	1	0	0	0
21	hc	171	1	0	1	0
21	hc	172	2	0	0	0
21	hc	173	1	0	0	0
21	hc	174	2	0	0	0
21	hc	175	3	0	0	0
21	hc	176	1	0	0	-1
21	hc	177	3	0	1	0
21	hc	178	1	0	0	0
21	hc	179	3	0	1	-1
21	hc	180	3	0	0	-1
21	hc	181	1	0	0	0
21	hc	182	2	0	0	0
21	hc	183	2	0	0	0
21	hc	184	1	0	0	0
21	hc	185	2	0	0	-1
21	hc	186	1	0	0	-1
21	hc	187	2	0	0	0
21	hc	188	2	0	0	-1
21	hc	189	1	0	1	0
21	hc	190	1	0	0	0
21	hc	191	3	0	1	0
21	hc	192	3	0	0	0
21	hc	193	3	0	0	0
21	hc	194	3	0	1	0
21	hc	195	1	0	0	0
21	hc	196	1	0	0	-1
21	hc	197	2	0	1	-1
21	hc	198	3	0	0	0
21	hc	199	3	0	0	0
21	hc	200	2	0	0	0
21	hc	201	3	0	0	0
21	hc	202	3	0	0	0
21	hc	203	1	0	0	0
21	hc	204	1	0	0	-1
21	hc	205	3	0	0	0
21	hc	206	3	0	1	0
21	hc	207	3	0	0	0
21	hc	208	3	0	0	0
21	hc	209	1	0	0	0
21	hc	210	1	0	0	0
21	hc	211	1	0	0	0
21	hc	212	3	0	0	0
21	hc	213	1	0	0	0
21	hc	214	3	0	0	0
21	hc	215	1	0	0	0
21	hc	216	3	0	0	0
21	hc	217	1	0	0	-1
21	hc	218	2	0	0	0
21	hc	219	3	0	0	0
21	hc	220	3	0	0	0
21	hc	221	3	0	1	0
21	hc	222	3	0	0	0
21	hc	223	2	0	0	0
21	hc	224	1	0	0	0
21	hc	225	2	0	0	-1
21	hc	226	3	0	0	0
21	hc	227	3	0	0	0
21	hc	228	1	0	0	0
21	hc	229	1	0	0	-1
21	hc	230	3	0	0	0
21	hc	231	1	0	0	0
21	hc	232	3	0	0	0
21	hc	233	1	0	0	-1
21	hc	234	2	0	0	0
21	hc	235	2	0	0	0
21	hc	236	2	0	0	0
21	hc	237	3	0	0	0
21	hc	238	3	0	0	0
21	hc	239	1	0	1	-1
22	hc	0	1	0	0	0
22	hc	1	2	0	0	0
22	hc	2	1	0	0	0
22	hc	3	2	0	0	0
22	hc	4	2	0	0	0
22	hc	5	2	0	0	0
22	hc	6	2	0	0	0
22	hc	7	1	0	0	0
22	hc	8	2	0	0	0
22	hc	9	3	0	1	0
22	hc	10	1	0	0	0
22	hc	11	3	0	0	0
22	hc	12	2	0	0	0
22	hc	13	2	0	0	0
22	hc	14	3	0	0	0
22	hc	15	1	0	0	0
22	hc	16	2	0	0	0
22	hc	17	2	0	0	-1
22	hc	18	3	0	0	0
22	hc	19	1	0	0	-1
22	hc	20	3	0	0	-1
22	hc	21	2	0	0	0
22	hc	22	2	0	1	0
22	hc	23	2	0	1	0
22	hc	24	2	0	0	0
22	hc	25	2	0	0	0
22	hc	26	2	0	1	-1
22	hc	27	3	0	1	0
22	hc	28	3	0	0	0
22	hc	29	3	0	0	0
22	hc	30	3	0	0	-1
22	hc	31	2	0	1	0
22	hc	32	2	0	1	0
22	hc	33	2	0	1	0
22	hc	34	2	0	0	0
22	hc	35	2	0	0	0
22	hc	36	2	0	0	0
22	hc	37	1	0	0	0
22	hc	38	2	0	1	0
22	hc	39	3	0	0	0
22	hc	40	1	0	0	0
22	hc	41	2	0	0	0
22	hc	42	2	0	1	0
22	hc	43	1	0	1	0
22	hc	44	1	0	0	0
22	hc	45	2	0	0	0
22	hc	46	1	0	0	0
22	hc	47	2	0	0	0
22	hc	48	3	0	1	0
22	hc	49	3	0	0	0
22	hc	50	1	0	0	0
22	hc	51	2	0	0	-1
22	hc	52	3	0	0	0
22	hc	53	1	0	0	0
22	hc	54	1	0	0	0
22	hc	55	2	0	0	-1
22	hc	56	3	0	1	0
22	hc	57	3	0	1	0
22	hc	58	3	0	1	0
22	hc	59	3	0	0	0
22	hc	60	3	0	1	0
22	hc	61	1	0	0	0
22	hc	62	1	0	0	-1
22	hc	63	3	0	1	0
22	hc	64	3	0	0	0
22	hc	65	1	0	0	-1
22	hc	66	3	0	1	0
22	hc	67	2	0	0	0
22	hc	68	3	0	1	0
22	hc	69	2	0	0	-1
22	hc	70	1	0	0	0
22	hc	71	1	0	0	0
22	hc	72	2	0	0	-1
22	hc	73	1	0	0	-1
22	hc	74	2	0	0	0
22	hc	75	2	0	0	0
22	hc	76	1	0	0	0
22	hc	77	2	0	0	0
22	hc	78	1	0	0	0
22	hc	79	1	0	1	0
22	hc	80	2	0	0	0
22	hc	81	1	0	0	0
22	hc	82	3	0	1	0
22	hc	83	2	0	0	0
22	hc	84	3	0	0	0
22	hc	85	1	0	0	0
22	hc	86	2	0	0	0
22	hc	87	1	0	0	0
22	hc	88	3	0	1	0
22	hc	89	3	0	0	0
22	hc	90	3	0	0	0
22	hc	91	3	0	1	0
22	hc	92	1	0	1	0
22	hc	93	3	0	0	0
22	hc	94	2	0	0	0
22	hc	95	1	0	1	0
22	hc	96	1	0	1	0
22	hc	97	1	0	1	0
22	hc	98	1	0	1	0
22	hc	99	1	0	1	-1
22	hc	100	1	0	0	0
22	hc	101	1	0	0	0
22	hc	102	3	0	0	0
22	hc	103	1	0	0	0
22	hc	104	3	0	0	0
22	hc	105	3	0	0	0
22	hc	106	3	0	0	0
22	hc	107	1	0	0	0
22	hc	108	3	0	0	0
22	hc	109	1	0	0	0
22	hc	110	2	0	0	0
22	hc	111	3	0	0	0
22	hc	112	3	0	0	0
22	hc	113	2	0	1	0
22	hc	114	2	0	0	0
22	hc	115	2	0	0	0
22	hc	116	3	0	0	-1
22	hc	117	1	0	1	0
22	hc	118	2	0	1	0
22	hc	119	2	0	0	0
22	hc	120	2	0	1	0
22	hc	121	2	0	0	0
22	hc	122	2	0	0	0
22	hc	123	2	0	0	0
22	hc	124	2	0	0	0
22	hc	125	2	0	0	0
22	hc	126	1	0	0	0
22	hc	127	2	0	0	0
22	hc	128	3	0	1	0
22	hc	129	3	0	1	0
22	hc	130	3	0	1	-1
22	hc	131	3	0	0	0
22	hc	132	3	0	1	0
22	hc	133	1	0	0	0
22	hc	134	3	0	1	0
22	hc	135	1	0	1	-1
22	hc	136	3	0	0	0
22	hc	137	1	0	1	-1
22	hc	138	2	0	0	0
22	hc	139	3	0	0	-1
22	hc	140	2	0	0	0
22	hc	141	2	0	0	0
22	hc	142	2	0	0	0
22	hc	143	2	0	0	-1
22	hc	144	1	0	1	-1
22	hc	145	2	0	0	0
22	hc	146	2	0	0	0
22	hc	147	2	0	0	-1
22	hc	148	3	0	1	0
22	hc	149	3	0	0	0
22	hc	150	1	0	0	0
22	hc	151	2	0	0	-1
22	hc	152	1	0	1	0
22	hc	153	1	0	0	0
22	hc	154	1	0	0	0
22	hc	155	1	0	0	0
22	hc	156	1	0	0	0
22	hc	157	1	0	0	0
22	hc	158	1	0	0	0
22	hc	159	1	0	0	0
22	hc	160	1	0	0	0
22	hc	161	3	0	0	0
22	hc	162	2	0	1	0
22	hc	163	1	0	0	0
22	hc	164	3	0	0	-1
22	hc	165	2	0	0	-1
22	hc	166	1	0	1	0
22	hc	167	1	0	0	0
22	hc	168	3	0	0	0
22	hc	169	3	0	0	0
22	hc	170	3	0	0	0
22	hc	171	3	0	1	0
22	hc	172	1	0	0	0
22	hc	173	2	0	0	0
22	hc	174	1	0	0	-1
22	hc	175	2	0	0	0
22	hc	176	2	0	0	0
22	hc	177	3	0	0	0
22	hc	178	2	0	0	0
22	hc	179	2	0	0	0
22	hc	180	3	0	1	-1
22	hc	181	2	0	0	0
22	hc	182	1	0	0	0
22	hc	183	2	0	0	0
22	hc	184	1	0	0	0
22	hc	185	2	0	0	0
22	hc	186	3	0	0	0
22	hc	187	2	0	0	0
22	hc	188	2	0	0	-1
22	hc	189	1	0	1	0
22	hc	190	1	0	0	-1
22	hc	191	3	0	1	0
22	hc	192	3	0	0	0
22	hc	193	2	0	0	0
22	hc	194	3	0	1	0
22	hc	195	3	0	0	0
22	hc	196	3	0	0	0
22	hc	197	1	0	0	-1
22	hc	198	2	0	0	-1
22	hc	199	3	0	0	0
22	hc	200	2	0	0	0
22	hc	201	3	0	1	0
22	hc	202	3	0	0	-1
22	hc	203	2	0	0	0
22	hc	204	1	0	0	-1
22	hc	205	3	0	0	0
22	hc	206	2	0	1	0
22	hc	207	2	0	0	0
22	hc	208	2	0	0	0
22	hc	209	2	0	0	0
22	hc	210	1	0	0	-1
22	hc	211	3	0	0	0
22	hc	212	3	0	0	0
22	hc	213	3	0	0	0
22	hc	214	3	0	0	0
22	hc	215	3	0	0	0
22	hc	216	3	0	0	0
22	hc	217	3	0	0	0
22	hc	218	1	0	1	0
22	hc	219	1	0	1	0
22	hc	220	1	0	0	-1
22	hc	221	2	0	0	-1
22	hc	222	3	0	0	0
22	hc	223	3	0	0	0
22	hc	224	1	0	0	0
22	hc	225	2	0	0	0
22	hc	226	1	0	1	-1
22	hc	227	3	0	0	0
22	hc	228	3	0	0	-1
22	hc	229	2	0	0	0
22	hc	230	1	0	1	0
22	hc	231	1	0	0	-1
22	hc	232	3	0	0	0
22	hc	233	1	0	1	0
22	hc	234	2	0	0	0
22	hc	235	2	0	0	0
22	hc	236	3	0	0	0
22	hc	237	2	0	0	0
22	hc	238	3	0	0	0
22	hc	239	1	0	1	0
23	hc	0	2	0	0	0
23	hc	1	1	0	1	-1
23	hc	2	2	0	0	0
23	hc	3	3	0	1	-1
23	hc	4	2	0	0	0
23	hc	5	2	0	0	0
23	hc	6	2	0	0	0
23	hc	7	1	0	1	0
23	hc	8	1	0	0	0
23	hc	9	1	0	1	0
23	hc	10	3	0	1	0
23	hc	11	1	0	1	0
23	hc	12	1	0	1	0
23	hc	13	1	0	0	0
23	hc	14	1	0	0	0
23	hc	15	2	0	0	0
23	hc	16	3	0	1	0
23	hc	17	3	0	1	-1
23	hc	18	3	0	1	-1
23	hc	19	2	0	1	0
23	hc	20	2	0	0	0
23	hc	21	2	0	1	0
23	hc	22	1	0	0	0
23	hc	23	3	0	0	0
23	hc	24	2	0	0	0
23	hc	25	1	0	0	0
23	hc	26	1	0	0	-1
23	hc	27	2	0	0	0
23	hc	28	3	0	0	0
23	hc	29	3	0	1	-1
23	hc	30	2	0	0	0
23	hc	31	3	0	0	0
23	hc	32	1	0	1	0
23	hc	33	1	0	0	0
23	hc	34	1	0	0	0
23	hc	35	1	0	0	0
23	hc	36	1	0	0	0
23	hc	37	3	0	0	0
23	hc	38	1	0	0	0
23	hc	39	1	0	0	-1
23	hc	40	3	0	0	-1
23	hc	41	2	0	0	-1
23	hc	42	1	0	0	-1
23	hc	43	1	0	0	-1
23	hc	44	3	0	0	0
23	hc	45	3	0	0	0
23	hc	46	3	0	0	0
23	hc	47	2	0	0	0
23	hc	48	3	0	0	0
23	hc	49	3	0	0	0
23	hc	50	1	0	0	0
23	hc	51	3	0	1	0
23	hc	52	2	0	0	0
23	hc	53	2	0	0	0
23	hc	54	3	0	0	0
23	hc	55	2	0	0	-1
23	hc	56	3	0	1	0
23	hc	57	1	0	1	0
23	hc	58	1	0	0	-1
23	hc	59	3	0	0	0
23	hc	60	2	0	0	0
23	hc	61	3	0	0	0
23	hc	62	3	0	0	0
23	hc	63	2	0	1	0
23	hc	64	2	0	0	-1
23	hc	65	1	0	0	-1
23	hc	66	3	0	0	0
23	hc	67	1	0	0	-1
23	hc	68	3	0	0	0
23	hc	69	3	0	1	0
23	hc	70	2	0	0	0
23	hc	71	1	0	0	0
23	hc	72	1	0	0	-1
23	hc	73	2	0	0	0
23	hc	74	3	0	0	0
23	hc	75	2	0	1	0
23	hc	76	2	0	0	0
23	hc	77	2	0	0	0
23	hc	78	3	0	0	0
23	hc	79	2	0	0	0
23	hc	80	1	0	0	0
23	hc	81	3	0	0	0
23	hc	82	1	0	0	0
23	hc	83	1	0	0	0
23	hc	84	2	0	0	0
23	hc	85	2	0	0	0
23	hc	86	2	0	0	0
23	hc	87	2	0	1	0
23	hc	88	2	0	0	-1
23	hc	89	3	0	0	0
23	hc	90	3	0	0	0
23	hc	91	1	0	1	0
23	hc	92	1	0	0	0
23	hc	93	1	0	0	0
23	hc	94	3	0	0	0
23	hc	95	2	0	0	0
23	hc	96	2	0	0	0
23	hc	97	3	0	0	0
23	hc	98	1	0	0	-1
23	hc	99	3	0	0	-1
23	hc	100	2	0	0	0
23	hc	101	1	0	1	0
23	hc	102	2	0	0	0
23	hc	103	3	0	0	0
23	hc	104	3	0	0	0
23	hc	105	1	0	0	0
23	hc	106	1	0	0	0
23	hc	107	1	0	1	0
23	hc	108	3	0	0	0
23	hc	109	3	0	0	0
23	hc	110	3	0	0	0
23	hc	111	2	0	0	0
23	hc	112	3	0	0	-1
23	hc	113	1	0	1	0
23	hc	114	2	0	0	0
23	hc	115	1	0	0	-1
23	hc	116	3	0	0	0
23	hc	117	3	0	0	-1
23	hc	118	1	0	1	0
23	hc	119	1	0	0	-1
23	hc	120	2	0	0	0
23	hc	121	2	0	0	0
23	hc	122	1	0	0	0
23	hc	123	2	0	0	0
23	hc	124	1	0	1	0
23	hc	125	1	0	0	0
23	hc	126	1	0	0	-1
23	hc	127	2	0	0	-1
23	hc	128	3	0	1	0
23	hc	129	3	0	0	0
23	hc	130	3	0	1	0
23	hc	131	3	0	0	0
23	hc	132	3	0	0	0
23	hc	133	1	0	0	0
23	hc	134	1	0	0	0
23	hc	135	1	0	0	-1
23	hc	136	3	0	1	0
23	hc	137	2	0	0	0
23	hc	138	3	0	0	0
23	hc	139	2	0	0	-1
23	hc	140	1	0	1	0
23	hc	141	3	0	0	0
23	hc	142	3	0	0	0
23	hc	143	3	0	0	0
23	hc	144	3	0	0	0
23	hc	145	1	0	0	0
23	hc	146	3	0	0	-1
23	hc	147	2	0	0	0
23	hc	148	1	0	0	0
23	hc	149	2	0	0	0
23	hc	150	3	0	0	-1
23	hc	151	2	0	0	0
23	hc	152	1	0	0	0
23	hc	153	1	0	0	0
23	hc	154	2	0	0	-1
23	hc	155	1	0	1	0
23	hc	156	1	0	0	0
23	hc	157	1	0	0	0
23	hc	158	1	0	0	0
23	hc	159	3	0	0	0
23	hc	160	3	0	1	0
23	hc	161	3	0	0	-1
23	hc	162	1	0	0	0
23	hc	163	1	0	0	0
23	hc	164	1	0	0	0
23	hc	165	1	0	0	0
23	hc	166	3	0	0	0
23	hc	167	3	0	1	0
23	hc	168	1	0	0	0
23	hc	169	2	0	0	0
23	hc	170	2	0	1	0
23	hc	171	3	0	0	0
23	hc	172	2	0	0	0
23	hc	173	2	0	0	0
23	hc	174	3	0	0	-1
23	hc	175	1	0	1	0
23	hc	176	1	0	0	0
23	hc	177	2	0	0	0
23	hc	178	1	0	0	-1
23	hc	179	2	0	1	0
23	hc	180	2	0	0	0
23	hc	181	3	0	0	0
23	hc	182	2	0	0	0
23	hc	183	3	0	0	0
23	hc	184	3	0	0	0
23	hc	185	2	0	0	-1
23	hc	186	3	0	0	0
23	hc	187	3	0	0	0
23	hc	188	1	0	1	0
23	hc	189	1	0	0	0
23	hc	190	3	0	0	0
23	hc	191	3	0	0	0
23	hc	192	2	0	0	-1
23	hc	193	3	0	0	0
23	hc	194	3	0	1	0
23	hc	195	3	0	0	0
23	hc	196	2	0	0	-1
23	hc	197	3	0	0	0
23	hc	198	3	0	0	0
23	hc	199	1	0	0	0
